gene,rho_pb,p_pb,pct_rank_pb,rho_pb_sample_centered,p_pb_sample_centered,detect_frac_epi,bulk_rho_TCGA,on_19p13_3
GRK5,0.05293403761293414,0.6931124395736391,0.1946958981612447,0.0024919243382034275,0.9851882646336081,0.031085792859598758,-0.166198027773613,False
PLEKHM3,0.05269310037220462,0.6944405881727802,0.1946251768033946,0.032944722999784674,0.806065922120601,0.07538181996758836,-0.2461080226618326,False
CASKIN1,0.05268444784769689,0.6944883015809401,0.19455445544554456,-0.07150113700501752,0.5937802342942128,0.013210234248391661,-0.06642799886195,False
GPR137C,0.052600629352462853,0.6949505705272095,0.19448373408769448,0.13157491785516237,0.32485986296118624,0.020527427196385725,0.0367077773435978,False
GORAB,0.05241706015969827,0.695963361769463,0.1944130127298444,0.007044203143744809,0.9581463520835615,0.13485242842409895,-0.2250068767022051,False
NR2C2AP,0.052323971823187425,0.6964771522067854,0.19434229137199435,0.10209480451567259,0.445701463523884,0.22580169916025383,0.2787256673942788,False
SLCO2B1,0.05225417523631285,0.6968624754079219,0.19427157001414427,-0.018931236660024577,0.8878303986928633,0.014536168540981158,0.0004530949882122,False
CALHM3,0.052079698680291706,0.6978260338044623,0.1942008486562942,0.02566117818550558,0.8483635130918915,0.011442321858272332,-0.1750955950147745,False
ARMC5,0.05204792593322152,0.6980015519950229,0.19413012729844414,0.15211172290750255,0.2543369500903997,0.09345381328880625,0.215664006101081,False
CST6,0.05199467894445532,0.698295732874885,0.19405940594059407,0.05441988541465968,0.6849422132645356,0.0875116633109058,-0.2316321218138437,False
TMC6,0.05189332184933403,0.6988558360475156,0.193988684582744,0.015964809744993695,0.9053188050229611,0.27451750724353674,0.0368947764215884,False
IL18BP,0.05189050196353114,0.6988714211262326,0.1939179632248939,0.13150406818234162,0.3251227490136514,0.03501448705986407,0.0590758892786015,False
PAX7,0.05178015269299027,0.6994814016169212,0.19384724186704386,0.19607160484984942,0.14018804371069635,0.07371212493247584,-0.1381612701770707,False
ELF4,0.05143270222242694,0.7014032436177899,0.19377652050919378,0.0699806207511766,0.6016735157553492,0.12434317143838793,-0.1857795701146196,False
RPL35,0.051339629025808235,0.701918372873364,0.1937057991513437,0.07680949890799471,0.5665922455657775,0.9324755684326914,0.3080888906728307,False
RADX,0.051248649067185764,0.7024220455776028,0.19363507779349365,0.15431244768796198,0.24744843069786115,0.016254972253597195,-0.180392957784722,False
PELI3,0.0510056791703324,0.7037677701080914,0.19356435643564357,0.01688789086131124,0.899871646336664,0.03977802877768576,0.1899653272542892,False
SERTAD3,0.05097050047679104,0.7039626874219994,0.1934936350777935,0.11249192531299025,0.4004955000937992,0.30594706084564594,-0.1241548739586075,False
MYBL2,0.0509489313183398,0.7040822066887981,0.1934229137199434,0.08225375210759533,0.5393270450707728,0.09777537690909749,0.30126472293088,False
MRGBP,0.05094052325379128,0.7041287994784476,0.19335219236209336,0.1250422959795749,0.3496640603128979,0.16598732996120596,0.1979444268017844,False
BPIFA1,0.05070247018190509,0.7054484041738883,0.19328147100424328,0.2223287048397858,0.09346187988002436,0.028925011049452835,,
BCL6,0.050662893352610046,0.7056678749782433,0.19317538896746816,0.08351533421514042,0.5331015139193285,0.2606197515101041,-0.222411556165244,False
C1orf116,0.050662893352610046,0.7056678749782433,0.19317538896746816,-0.009135931588175583,0.9457347190867929,0.23218582723568587,,
TNFSF13B,0.050604485283583585,0.7059918167543797,0.19306930693069307,0.03269863730043988,0.8074867548267388,0.047193439080686544,0.0503114880475241,False
NLN,0.05038682191407616,0.7071994735471254,0.192998585572843,0.09323571933925989,0.4863514789145884,0.15626381181554794,0.0581021718573471,False
RILPL1,0.05035606072853643,0.7073702030506813,0.19292786421499292,0.13568550247623734,0.309838296037441,0.10862839463732889,0.0487621345755864,False
ALDH3A1,0.05035528622842905,0.7073745018350645,0.19285714285714287,0.09938786182287981,0.45791829355338143,0.31355890585865676,-0.10827211199167,False
PPT2,0.05027556438396246,0.707817038384361,0.1927864214992928,0.1518372118241025,0.2552052172418886,0.038108333742573004,-0.0746350625632332,False
AMDHD2,0.05026377717191724,0.7078824774381234,0.1927157001414427,0.08486880556153681,0.5264620929816162,0.09895398516917692,0.2008618013063963,False
CCNA2,0.05023301598637751,0.7080532641675517,0.19264497878359266,0.06548955673813406,0.6252514960654951,0.08652948976083961,0.0764568869139603,False
FAM241A,0.050109200529084255,0.7087408345240505,0.19257425742574258,0.04463379371866252,0.7393705199456866,0.11609291361783193,-0.1051423565897695,False
RBBP8NL,0.05009084093858354,0.7088428084348126,0.1925035360678925,0.12228323602220025,0.3604821586334443,0.06546186711191984,0.0276912106891694,False
AC008770.4,0.0500200621815337,0.7092359794437137,0.19243281471004242,-0.08282057690900037,0.5365255555993159,0.0189559495162796,,
SOS2,0.049986157679411856,0.709424343266342,0.19236209335219237,0.029561044633793717,0.8256550442565379,0.34292589500562753,-0.3743893901634234,False
LRRC4,0.04995616531651995,0.7095909867566591,0.1922913719943423,0.17493617152173244,0.18903925732895635,0.12694593134606388,-0.112644041824516,False
KCNN3,0.049941804249290477,0.7096707844679795,0.1922206506364922,0.3140641591869399,0.01635629994539343,0.021362274713942104,-0.0035395242148459,False
RAB42,0.04989023143496027,0.7099573759318754,0.19214992927864216,0.025700219845460493,0.8481355377684804,0.012768256150861829,-0.0084227501378291,False
UBE2L6,0.04986311482973946,0.7101080796246081,0.19204384724186704,0.13500876680303917,0.3122801329688331,0.3916908117664001,0.040393807780531,False
FOXQ1,0.04986311482973946,0.7101080796246081,0.19204384724186704,0.14269894490756405,0.28525646892856815,0.4328438835141618,-0.1876131999626946,False
NAGK,0.04974007198006706,0.7107920431112843,0.19193776520509193,0.15715647974407088,0.23873609493529988,0.4417325541422583,-0.1222362445296276,False
RTN4R,0.049674537466867896,0.7111564251121316,0.19186704384724187,0.03851300429574075,0.7740909727427826,0.07169866915484015,-0.0120371212058607,False
RHBDL1,0.049632298727952676,0.7113913130540246,0.1917963224893918,-0.011842874280968347,0.9296920340889204,0.06035456465157535,0.1711846698533639,False
ANKRD36,0.04961702913039466,0.7114762332382906,0.19172560113154172,0.036882094189301426,0.7834202352874533,0.2410744978637874,-0.2135021834267345,False
TUSC1,0.0495870310900432,0.71164307417569,0.19165487977369167,0.11323018241102464,0.39739106393559687,0.22398467809263087,0.0591453056030071,False
CPM,0.04937398108215906,0.7128283864764287,0.1915841584158416,-0.084930326986373,0.5261612805648391,0.14830820606000955,-0.216090892885181,False
MARCHF3,0.049367052232408205,0.7128669467603401,0.1915134370579915,0.16491261782452,0.21605452955997176,0.03751902961253321,0.019214391373487,False
MEF2D,0.04930942200621367,0.7131876968995879,0.19144271570014143,0.05576917161401458,0.6775538068626665,0.19329175465305376,-0.2021094062661219,False
GZMA,0.04918637915654127,0.7138726764167035,0.19137199434229138,-0.1315020455873758,0.3251302557814278,0.09703874674654785,-0.0121957870902165,False
H2AC4,0.049168467590323076,0.7139724088274964,0.1913012729844413,0.08743135827705036,0.5140051474091306,0.03447429160732759,0.2243991296987355,False
ZFYVE28,0.0490048298217317,0.7148837712707033,0.19123055162659122,0.03915898919207506,0.7704044364386882,0.06614938859696617,-0.0529609958173122,False
PATJ,0.04900181488203267,0.7149005663595278,0.19115983026874117,0.06782737088190963,0.6129294561002099,0.5328291509108717,-0.1263927240358746,False
SLC5A3,0.04887877203236027,0.7155861060501022,0.1910891089108911,0.004214217601279646,0.9749537386565211,0.33261307272993546,-0.1219666069702016,False
EIF2A,0.04863268633301547,0.7169578545673565,0.191018387553041,0.03442123719585346,0.7975541530268898,0.518096547659883,-0.0225704581595465,False
ZMYND15,0.04858611264193259,0.7172175691243957,0.19094766619519093,0.07213498009066459,0.5905035106396365,0.04134950645779189,0.0234969535914093,False
ABCD1,0.04857415335123312,0.7172842643108303,0.19087694483734088,-0.06302869974468608,0.6383329983633672,0.0678190836320787,0.086351782571072,False
IZUMO4,0.048356583668454044,0.7184979837585594,0.1908062234794908,-0.005506167522839829,0.9672790206567924,0.05730982664636973,0.2165121130305538,True
HMSD,0.04825364360588211,0.7190724793016877,0.19073550212164073,0.06588884301889349,0.6231396034246527,0.04778274321072634,-0.0255011728761616,False
FBLN2,0.04824021715947718,0.7191474220049295,0.19066478076379068,-0.11876711064628256,0.3745611870223118,0.12871384373618353,-0.2369592344371081,False
BRWD1,0.04801747208465348,0.7203911061512679,0.1905940594059406,0.04887877203236027,0.7155861060501022,0.45366596277555915,-0.2709976707753732,False
BRF2,0.04778608798791724,0.7216837883491047,0.19052333804809052,0.09846655491267263,0.4621175940041407,0.10892304670234874,0.1421993405449181,False
TAGLN,0.0475897499900935,0.7227812842177247,0.19045261669024044,0.025746716293949368,0.84786404794795,0.054608849383687326,-0.0683341144637412,False
ARL6IP6,0.04752530068596389,0.7231416659418793,0.1903818953323904,0.05380048601925621,0.6883438106354876,0.2840936993566794,-0.1157295266113618,False
METTL25,0.04743374810226217,0.7236537040077919,0.1903111739745403,0.09003660524777754,0.5014954129756893,0.12748612679860044,0.0494441381573743,False
ALDH1A2,0.04724054942825967,0.7247346261463871,0.19024045261669023,0.010373861820728577,0.9383950890176666,0.036978834159996726,-0.0916374578986451,False
MFN2,0.04721769356178289,0.7248625371923131,0.1900990099009901,0.19080869912947185,0.1513606692010872,0.3017728232578658,-0.1263303910098776,False
YTHDC1,0.04721769356178289,0.7248625371923131,0.1900990099009901,0.08142360577070965,0.5434428049598794,0.5989785395078109,-0.2385473099403467,False
TMEM189,0.04721769356178289,0.7248625371923131,0.1900990099009901,0.1487895659663478,0.26497951083517113,0.30123262780532956,,
ZNF436,0.04715689743240461,0.7252028142725244,0.18995756718528994,0.07071887784921099,0.5978353319980046,0.10027991946176627,-0.2531322935838302,False
MTMR10,0.04706461387578542,0.7257194279596363,0.1898868458274399,0.08086991294718386,0.5461963724215246,0.14830820606000955,-0.0395420411468805,False
STAT1,0.047033129287274295,0.7258957100091251,0.18978076379066477,0.15992494386169984,0.2304598010077573,0.4877964936403496,-0.0588458001352909,False
DAB2IP,0.047033129287274295,0.7258957100091251,0.18978076379066477,0.043280322372266145,0.7470064817459433,0.273731768403484,-0.0914634448677371,False
EHBP1,0.04697160786243809,0.7262402089183937,0.18967468175388968,0.14282198775723645,0.2848369983378577,0.2829641997741036,-0.2649798185022838,False
PACC1,0.04672839704909633,0.7276026331158718,0.1896039603960396,0.07213387062044357,0.5905092390905448,0.07744438442272736,0.0190585588084947,False
GPRIN3,0.04658109547638408,0.7284281984312959,0.18953323903818953,-0.033499446305993885,0.8028653889554906,0.04724254775818986,-0.1695337891042343,False
YTHDC2,0.046356393614076105,0.7296881511548048,0.18946251768033948,0.17389030729951704,0.19173904830167268,0.3096793203358964,-0.1731283269367214,False
CD7,0.046196704298493624,0.7305839962646408,0.1893917963224894,-0.00255317839979751,0.9848242191604865,0.08638216372832969,0.0421949725108994,False
GID4,0.04583416645419626,0.7326191325923173,0.18932107496463932,0.11064628256790428,0.40831835162138,0.1355890585866488,-0.0289534544656064,False
TTK,0.04581382348661885,0.7327333838996799,0.18925035360678924,0.10398240358072842,0.4372905321057308,0.08112753523547557,-0.0870076960037211,False
SPOCK2,0.04574821614549909,0.7331018907490975,0.1891796322489392,0.01910269622017173,0.8868211094564601,0.04950154692334242,0.0711099410551517,False
SMIM10L2A,0.04558478573193958,0.7340201156037385,0.1891089108910891,0.05958533286933899,0.6568220103428952,0.01674605902863036,-0.0490619942082231,False
EVI2A,0.04557929453485277,0.7340509740303441,0.18903818953323903,-0.09672060583860248,0.470132644477354,0.028483032951922987,-0.1172226859159235,False
ZNF280C,0.04555941805774303,0.7341626757206394,0.18896746817538898,0.04752530068596389,0.7231416659418793,0.04905956882581257,-0.2220715578416245,False
JPT1,0.04555661509120551,0.7341784282532684,0.1888967468175389,0.09415854071180288,0.48202819154653753,0.6802534007757651,0.112991595666438,False
KNL1,0.04553432928590354,0.7343036772440377,0.18882602545968882,0.08511750957638667,0.5252465667629348,0.12085645533565295,-0.1924383428387261,False
DGKE,0.045495093666369314,0.7345242030054387,0.18875530410183874,0.019102402411639855,0.886822838795315,0.16804989441634555,0.0994818567214008,False
AC119674.2,0.04545871547874093,0.734728687459668,0.1886845827439887,0.156753537975995,0.23995748033603195,0.013995973088444696,,
EPHX2,0.04543357224153311,0.7348700301310019,0.18861386138613861,0.13648528099910795,0.3069683514818772,0.21632372440211242,-0.117988626583855,False
AC068580.4,0.045325668863256396,0.7354767079680452,0.18854314002828854,0.16992862019537217,0.20221577444903013,0.014683494573491102,,
AC004556.3,0.04531388278627752,0.7355429839466953,0.18847241867043849,-0.049707202244991144,0.7109747958758943,0.04542552669056715,,
ALDH3A2,0.045064443692515915,0.7369460891843715,0.1884016973125884,0.028392137561905933,0.8324474610205439,0.5893532387171649,0.0459124055707781,False
IRF7,0.04500292226767972,0.7372922811524314,0.18833097595473833,0.05841459288197114,0.6631558275078021,0.2827677650640904,0.0659018278451544,False
ZNF683,0.04489044296196313,0.7379253562089586,0.18826025459688825,0.03039953335455551,0.8207904379246367,0.013897755733438067,-0.0049368228809427,False
SUFU,0.04482111553688832,0.7383156427444942,0.1881895332390382,0.03408339357801977,0.7994997181304163,0.07027451750724417,-0.1989573384742338,False
HSF4,0.04475683656833492,0.7386775670597873,0.18811881188118812,-0.0007074963856162909,0.9957945000477011,0.06256445513922458,-0.003364330634203,False
MICB,0.04474866531170884,0.7387235795594486,0.18804809052333804,0.04791654354328781,0.7209548720481732,0.01920149290379618,0.0208983275151907,False
TOP2A,0.044698065116745865,0.739008530475999,0.187977369165488,0.07398065122304832,0.5810085529179363,0.18631832244758184,-0.0261272184005203,False
CASK,0.044510750868990125,0.740063678775141,0.1879066478076379,0.18760958503798947,0.15846700897775665,0.3503413053086252,-0.1634965758154942,False
OSBPL6,0.044284910417697415,0.7413364795439579,0.18783592644978783,0.1649541630110008,0.21593725176095785,0.03476894367234749,0.1489516128080201,False
LHX4,0.04418500122800642,0.7418997717966924,0.18776520509193775,-0.09907055400072043,0.4593622200399768,0.013112016893385032,-0.1188518445499331,False
IGLV3-1,0.04417136111614655,0.7419766857717649,0.1876944837340877,0.08305989356445048,0.5353448931772031,0.014437951185974528,,
TIGIT,0.04408206986560468,0.7424802439091877,0.18762376237623762,0.023788277327030188,0.8593140754604118,0.030692923439572226,-0.0132129487417109,False
MYNN,0.043957058045464334,0.7431854283996945,0.1875176803394625,0.11199975391430066,0.4025729775615225,0.2500613858468955,-0.1957561598133788,False
UBC,0.043957058045464334,0.7431854283996945,0.1875176803394625,0.1486665231166754,0.2653793281483383,0.9352747630503793,-0.0479300831225069,False
MREG,0.04389553662062813,0.7435325442431249,0.18741159830268742,0.02482389492140638,0.8532555882650049,0.19501055836567008,-0.1337957153127926,False
ZNF724,0.043834022876798724,0.7438796674599134,0.18734087694483734,-0.009137758816678299,0.9457238820816752,0.02042920984137909,,
NMT2,0.04380392820857414,0.7440495106935986,0.18727015558698726,-0.02094804515672583,0.8759701692098824,0.11776260865294445,-0.0162633712014337,False
DNA2,0.04379148523198491,0.7441197378151542,0.1871994342291372,0.10475795064369958,0.4338607216806204,0.06860482247213165,-0.1774373334687029,False
SYTL5,0.043783992817113836,0.7441620253781766,0.18712871287128713,0.08450401553966182,0.5282475080127269,0.017924667288709954,-0.2594374916623674,False
